s_id,a_id,x,y
3074,-153,2633.46,-2908.2
3075,-3,1970.36,-1965.36
3075,-6,104.55,-4017.93
3075,-8,-3729.05,-846.37
3075,-11,-2397.76,56.29
3075,-22,-4220.91,-1199.61
3075,-35,-3845.83,-626.27
3075,-44,-3354.65,382.11
3075,-47,-1153.6,-3935.27
3075,-48,562.24,-566.22
3075,-50,1864.51,-808.96
3075,-60,-2790.05,963.62
3075,-61,-300.07,-2647.21
3075,-63,-2083.64,-3037.59
3075,-69,225.19,-4495.47
3075,-91,2133.72,-2455.98
3075,-100,291.98,-1441.24
3075,-102,1658.72,-1436.64
3075,-104,1290.62,-1736.15
3075,-106,2207.01,-2090.7
3075,-109,-67.15,-3426.71
3075,-117,-2028.82,-2524.42
3075,-127,715.21,-282.94
3075,-139,1121.15,-1579.92
3075,-150,2722.06,-2609.36
3075,-154,2324.82,-835.6
3075,-158,728.09,-2087.96
3075,-162,-4248.28,-332.55
3075,-163,1502.11,-2089.13
3076,-7,189.99,3269.95
3076,-19,-142.37,672.7
3076,-21,-266.66,429.32
3076,-31,2783.86,-2813.22
3076,-32,3030.88,-2393.92
3076,-36,-2934.51,3339.08
3076,-42,2902.92,-2743.58
3076,-52,1236.93,-1359.5
3076,-59,1372.88,4184.41
3076,-73,799.68,-866.3
3076,-75,922.12,-687.41
3076,-84,3259,-3075.6
3076,-85,-458.36,575.13
3076,-89,-2004.55,-336.09
3076,-90,-1593.61,2836.32
3076,-103,-954.46,3216.35
3076,-111,567.19,-393.3
3076,-112,1845.09,769.25
3076,-125,-1890.47,-473.9
3076,-133,2099.9,-2116.51
3076,-137,-1607.05,1604.52
3076,-140,-1338.77,1775.46
3076,-142,-2245.61,2262.59
3076,-147,-1694.3,3248.19
3076,-153,1970.94,-1744.58
3077,-5,719.79,2627.65
3077,-13,2460.24,-1915.22
3077,-14,1344.64,2028.48
3077,-15,-1686.88,2645.52
3077,-28,2580.41,216.94
3077,-34,928.26,2840.16
3077,-38,-538.75,824.8
3077,-53,2989.11,-1921.05
3077,-55,-904.45,-1331.99
3077,-58,2177.38,-425.83
3077,-66,3506.17,1181.57
3077,-67,-344.3,596.63
3077,-68,577.97,868.96
3077,-71,1316.8,-106.07
3077,-77,3977.23,42.58
3077,-79,2420.42,-1981.4
3077,-88,962.49,1726.13
3077,-95,2518.1,2218.84
3077,-96,-155.99,628.21
3077,-97,1443.9,-2662.14
3077,-99,-759.35,805.7
3077,-113,-1268.47,-1773.53
3077,-119,-690.33,773.85
3077,-121,-92.89,932.62
3077,-124,2923.26,-1907.28
3077,-131,159.68,2458.15
3077,-144,1785.54,-1050.48
3077,-145,280.69,174.67
3077,-151,816.93,-161.57
3077,-155,-633.86,1321.73
3077,-156,2258.05,792.03
3077,-161,-516.81,395.45
3077,-165,2171.74,-280.84
3077,-167,555.32,-3816.21
3078,-6,779.95,1724.26
3078,-15,3798.68,-949.81
3078,-16,3569.9,556.77
3078,-23,-3569.51,1045.32
3078,-47,-478.2,1806.91
3078,-61,375.32,3094.97
3078,-63,-1408.24,2704.6
3078,-69,900.59,1246.72
3078,-80,-2359.99,-2738.17
3078,-82,3519.59,666.08
3078,-91,2809.12,3286.2
3078,-100,967.38,4300.95
3078,-101,2168.48,225.33
3078,-104,1966.01,4006.03
3078,-109,608.25,2315.47
3078,-117,-1353.43,3217.76
3078,-130,-2621.42,-289.8
3078,-139,1796.55,4162.26
3078,-143,1920.34,-73.55
3078,-149,1638.47,-2.09
3078,-158,1403.49,3654.23
3078,-159,7.17,-473.9
3078,-163,2177.51,3653.05
3080,-4,-1081.29,-2137.5
3080,-12,-2279.03,-1540.29
3080,-13,-4106.41,-1030.45
3080,-17,-1633.08,-1747.79
3080,-28,-3986.23,1101.71
3080,-30,-2398.96,-1732.71
3080,-43,-2237.66,-1530.61
3080,-53,-3577.53,-1036.29
3080,-58,-4389.26,458.94
3080,-66,-3060.47,2066.34
3080,-70,-1661.38,-1921.84
3080,-77,-2589.41,927.35
3080,-79,-4146.23,-1096.63
3080,-94,-2234.87,2853.52
3080,-116,-1949.76,-1665.91
3080,-124,-3643.38,-1022.51
3080,-134,-1306.1,-612.98
3080,-141,-1470.27,-1839.13
3080,-165,-4394.9,603.93
3081,-8,539.23,-1179.23
3081,-11,1870.52,-276.57
3081,-22,47.38,-1532.48
3081,-31,-2714.83,1118.47
3081,-32,-2467.81,1537.78
3081,-35,422.45,-959.14
3081,-39,-676.63,-161.2
3081,-40,-1500.1,-1689.04
3081,-41,-448.41,-1132.41
3081,-42,-2595.77,1188.11
3081,-44,913.64,49.25
3081,-51,-791.75,-669.87
3081,-56,-1565.71,598.47
3081,-60,1478.24,630.76
3081,-62,-1870.95,413.79
3081,-63,2184.65,-3370.45
3081,-64,-821.8,-818.07
3081,-72,-1217.42,-996.28
3081,-81,-1888.73,-2635.75
3081,-83,-404.04,586.67
3081,-84,-2239.69,856.1
3081,-87,-2866.92,-1545.58
3081,-93,-748.04,-429.45
3081,-98,-1441.01,-150.83
3081,-117,2239.46,-2857.29
3081,-128,-2003.03,237.71
3081,-132,-598.05,-5.36
3081,-133,-3398.79,1815.18
3081,-148,-3339.12,-1160.34
3081,-153,-3527.75,2187.12
3081,-157,-1319.41,608.16
3081,-162,20,-665.42
3081,-164,-1470.47,-292.44
3081,-166,-1137.23,755.8
3082,-3,3038.29,1415.44
3082,-6,1172.49,-637.13
3082,-8,-2661.12,2534.44
3082,-11,-1329.82,3437.09
3082,-16,3962.43,-1804.61
3082,-22,-3152.97,2181.19
3082,-23,-3176.97,-1316.06
3082,-35,-2777.9,2754.53
3082,-41,-3648.76,2581.26
3082,-44,-2286.71,3762.92
3082,-47,-85.66,-554.47
3082,-48,1630.17,2814.58
3082,-50,2932.45,2571.85
3082,-61,767.86,733.59
3082,-63,-1015.7,343.21
3082,-69,1293.13,-1114.66
3082,-82,3912.13,-1695.31
3082,-91,3201.66,924.82
3082,-100,1359.92,1939.57
3082,-101,2561.01,-2136.05
3082,-102,2726.66,1944.16
3082,-104,2358.55,1644.65
3082,-106,3274.94,1290.1
3082,-109,1000.79,-45.91
3082,-117,-960.89,856.38
3082,-127,1783.15,3097.86
3082,-130,-2228.88,-2651.18
3082,-139,2189.09,1800.88
3082,-143,2312.88,-2434.93
3082,-149,2031.01,-2363.47
3082,-150,3790,771.45
3082,-154,3392.75,2545.2
3082,-158,1796.03,1292.84
3082,-159,399.71,-2835.28
3082,-162,-3180.35,3048.25
3082,-163,2570.05,1291.67
3083,-20,2190.19,3720.22
3083,-24,-249.86,607.22
3083,-36,2618.8,3380.01
3083,-37,-240,716.34
3083,-89,3548.75,-295.15
3083,-125,3662.83,-432.97
3083,-137,3946.25,1645.46
3083,-142,3307.69,2303.53
3084,-3,2924.59,-726.03
3084,-6,1058.79,-2778.6
3084,-8,-2774.82,392.96
3084,-11,-1443.52,1295.62
3084,-22,-3266.67,39.72
3084,-35,-2891.6,613.06
3084,-39,-3990.68,1411
3084,-41,-3762.46,439.79
3084,-44,-2400.41,1621.44
3084,-47,-199.36,-2695.94
3084,-48,1516.47,673.11
3084,-50,2818.75,430.37
3084,-51,-4105.8,902.32
3084,-60,-1835.81,2202.95
3084,-61,654.16,-1407.88
3084,-63,-1129.4,-1798.26
3084,-64,-4135.84,754.13
3084,-69,1179.43,-3256.14
3084,-83,-3718.09,2158.87
3084,-91,3087.95,-1216.65
3084,-93,-4062.08,1142.74
3084,-100,1246.21,-201.91
3084,-102,2612.96,-197.31
3084,-104,2244.85,-496.82
3084,-106,3161.24,-851.37
3084,-109,887.09,-2187.39
3084,-117,-1074.59,-1285.09
3084,-127,1669.45,956.38
3084,-132,-3912.1,1566.84
3084,-139,2075.39,-340.59
3084,-150,3676.3,-1370.03
3084,-154,3279.05,403.72
3084,-158,1682.32,-848.63
3084,-162,-3294.05,906.78
3084,-163,2456.35,-849.8
3085,-45,-506.02,1550.85
3085,-57,-582.95,1463.93
3085,-74,-202.88,1276.48
3085,-76,3199.07,-602.36
3085,-107,3112.56,-1296.68
3085,-110,3346.82,-912.26
3085,-114,153.12,605.29
3085,-115,-1495.49,2683.82
3085,-120,3456.01,-1374.66
3085,-126,-582.65,1669.14
3085,-135,-709.19,1763.16
3085,-138,2014.25,-237.48
3085,-146,-415.26,1560.49
3085,-152,2700.62,-272.12
3085,-160,-80.05,858.53
3086,-45,321.68,1055.3
3086,-57,244.75,968.37
3086,-74,624.82,780.92
3086,-76,4026.77,-1097.91
3086,-107,3940.26,-1792.24
3086,-110,4174.52,-1407.81
3086,-114,980.82,109.74
3086,-115,-667.79,2188.27
3086,-126,245.05,1173.59
3086,-135,118.51,1267.61
3086,-138,2841.95,-733.03
3086,-146,412.44,1064.93
3086,-152,3528.32,-767.68
3086,-160,747.65,362.98
3087,-18,2549.35,-1651.95
3087,-25,3079.09,-2138.91
3087,-26,3252.8,-2625.18
3087,-27,3041.07,-1966.64
3087,-29,3519.28,-2428.7
3087,-45,-2826.7,1760.61
3087,-46,3948.94,-2153.66
3087,-49,3444.2,-2257.98
3087,-57,-2903.63,1673.69
3087,-65,3603.07,-2352.73
3087,-74,-2523.56,1486.24
3087,-76,878.39,-392.6
3087,-107,791.88,-1086.92
3087,-108,3214.78,-1756.97
3087,-110,1026.14,-702.49
3087,-114,-2167.56,815.06
3087,-120,1135.32,-1164.9
3087,-123,2360.5,-748.17
3087,-126,-2903.33,1878.9
3087,-135,-3029.88,1972.93
3087,-136,3462.85,-1227.87
3087,-138,-306.43,-27.71
3087,-146,-2735.94,1770.25
3087,-152,379.94,-62.36
3087,-160,-2400.74,1068.3
3088,-5,-2280.03,1330.05
3088,-12,1287.8,-3722.66
3088,-13,-539.59,-3212.82
3088,-14,-1655.18,730.88
3088,-17,1933.74,-3930.16
3088,-28,-419.41,-1080.66
3088,-30,1167.86,-3915.08
3088,-34,-2071.56,1542.56
3088,-38,-3538.57,-472.8
3088,-43,1329.17,-3712.98
3088,-53,-10.71,-3218.66
3088,-58,-822.44,-1723.43
3088,-66,506.35,-116.03
3088,-67,-3344.12,-700.97
3088,-68,-2421.85,-428.64
3088,-70,1905.44,-4104.21
3088,-71,-1683.02,-1403.67
3088,-77,977.41,-1255.02
3088,-79,-579.4,-3279
3088,-88,-2037.33,428.53
3088,-94,1331.95,671.15
3088,-95,-481.72,921.24
3088,-96,-3155.81,-669.39
3088,-97,-1555.92,-3959.74
3088,-99,-3759.17,-491.9
3088,-116,1617.06,-3848.28
3088,-119,-3690.15,-523.75
3088,-121,-3092.72,-364.98
3088,-124,-76.56,-3204.88
3088,-131,-2840.14,1160.55
3088,-134,2260.72,-2795.34
3088,-141,2096.55,-4021.5
3088,-144,-1214.29,-2348.08
3088,-145,-2719.13,-1122.93
3088,-151,-2182.89,-1459.17
3088,-155,-3633.68,24.13
3088,-156,-741.77,-505.57
3088,-161,-3516.63,-902.15
3088,-165,-828.08,-1578.44
3089,-1,-435.05,-813.36
3089,-2,-2341.23,-1066.03
3089,-7,1534.47,-2010.24
3089,-9,1829.08,-461.43
3089,-10,-2274.75,-985.75
3089,-18,-3757.82,1162.81
3089,-20,-2018.63,-1600.92
3089,-25,-3228.08,675.86
3089,-26,-3054.37,189.58
3089,-27,-3266.1,848.13
3089,-29,-2787.9,386.06
3089,-33,-1892.37,-540.51
3089,-36,-1590.03,-1941.12
3089,-46,-2358.24,661.1
3089,-49,-2862.97,556.79
3089,-54,-1946.68,945.91
3089,-59,2717.35,-1095.78
3089,-65,-2704.1,462.03
3089,-86,476.73,-463.84
3089,-90,-249.13,-2443.88
3089,-92,-2241.74,-995.9
3089,-103,390.02,-2063.85
3089,-105,-1241.46,-852.5
3089,-108,-3092.4,1057.79
3089,-118,-1257.93,-836.86
3089,-122,1248.05,-201.11
3089,-123,-3946.68,2066.6
3089,-129,1065.53,-734.94
3089,-136,-2844.32,1586.9
3089,-137,-262.57,-3675.68
3089,-140,5.71,-3504.74
3089,-142,-901.13,-3017.61
3089,-147,-349.83,-2032.01
3090,-1,2204.52,-374.43
3090,-2,298.34,-627.11
3090,-7,4174.05,-1571.32
3090,-9,4468.66,-22.51
3090,-10,364.83,-546.82
3090,-18,-1118.24,1601.74
3090,-20,620.94,-1161.99
3090,-25,-588.51,1114.78
3090,-26,-414.79,628.51
3090,-27,-626.53,1287.05
3090,-29,-148.32,824.98
3090,-33,747.21,-101.58
3090,-36,1049.55,-1502.2
3090,-46,281.34,1100.03
3090,-49,-223.4,995.71
3090,-54,692.9,1384.83
3090,-65,-64.53,900.95
3090,-76,-2789.2,2861.09
3090,-86,3116.31,-24.92
3090,-90,2390.45,-2004.95
3090,-92,397.84,-556.97
3090,-103,3029.59,-1624.93
3090,-105,1398.12,-413.57
3090,-107,-2875.72,2166.77
3090,-108,-452.82,1496.71
3090,-110,-2641.45,2551.19
3090,-118,1381.65,-397.94
3090,-120,-2532.27,2088.79
3090,-122,3887.63,237.81
3090,-123,-1307.1,2505.52
3090,-129,3705.1,-296.02
3090,-136,-204.74,2025.82
3090,-137,2377.01,-3236.75
3090,-140,2645.28,-3065.81
3090,-142,1738.45,-2578.68
3090,-147,2289.75,-1593.08
3092,-3,1791.42,1634.62
3092,-6,-74.39,-417.94
3092,-11,-2576.7,3656.28
3092,-15,2944.34,-3092.01
3092,-16,2715.56,-1585.43
3092,-47,-1332.53,-335.28
3092,-48,383.3,3033.77
3092,-50,1685.58,2791.03
3092,-61,-479.01,952.77
3092,-63,-2262.58,562.4
3092,-69,46.25,-895.48
3092,-82,2665.25,-1476.12
3092,-91,1954.78,1144
3092,-100,113.04,2158.75
3092,-101,1314.14,-1916.87
3092,-102,1479.78,2163.35
3092,-104,1111.68,1863.83
3092,-106,2028.07,1509.29
3092,-109,-246.09,173.27
3092,-117,-2207.76,1075.56
3092,-127,536.28,3317.04
3092,-130,-3475.76,-2431.99
3092,-139,942.21,2020.07
3092,-143,1066.01,-2215.74
3092,-149,784.13,-2144.28
3092,-150,2543.12,990.63
3092,-154,2145.88,2764.38
3092,-158,549.15,1512.03
3092,-159,-847.17,-2616.09
3092,-163,1323.17,1510.85
3093,-1,-2225.87,3228.27
3093,-7,-256.35,2031.38
3093,-9,38.26,3580.19
3093,-19,-588.7,-565.87
3093,-20,-3809.45,2440.7
3093,-21,-713,-809.26
3093,-32,2584.54,-3632.49
3093,-36,-3380.84,2100.5
3093,-52,790.59,-2598.08
3093,-59,926.54,2945.84
3093,-73,353.35,-2104.87
3093,-75,475.78,-1925.98
3093,-85,-904.69,-663.45
3093,-86,-1314.09,3577.78
3093,-89,-2450.89,-1574.66
3093,-90,-2039.95,1597.75
3093,-103,-1400.8,1977.77
3093,-105,-3032.28,3189.13
3093,-111,120.85,-1631.87
3093,-112,1398.75,-469.33
3093,-118,-3048.74,3204.76
3093,-122,-542.76,3840.51
3093,-125,-2336.81,-1712.48
3093,-129,-725.29,3306.68
3093,-133,1653.56,-3355.09
3093,-137,-2053.39,365.95
3093,-140,-1785.11,536.89
3093,-142,-2691.95,1024.02
3093,-147,-2140.64,2009.62
3093,-153,1524.6,-2983.15
3094,-19,-2371.54,3126.05
3094,-21,-2495.83,2882.67
3094,-22,3316.89,-3010.82
3094,-31,554.69,-359.87
3094,-32,801.7,59.44
3094,-35,3691.96,-2437.48
3094,-39,2592.88,-1639.54
3094,-40,1769.42,-3167.38
3094,-41,2821.1,-2610.75
3094,-42,673.75,-290.23
3094,-44,4183.15,-1429.09
3094,-51,2477.77,-2148.21
3094,-52,-992.25,1093.85
3094,-56,1703.8,-879.87
3094,-62,1398.57,-1064.55
3094,-64,2447.72,-2296.41
3094,-72,2052.1,-2474.62
3094,-73,-1429.49,1587.05
3094,-75,-1307.05,1765.95
3094,-81,1380.79,-4114.09
3094,-83,2865.47,-891.67
3094,-84,1029.83,-622.25
3094,-85,-2687.53,3028.48
3094,-87,402.6,-3023.92
3094,-93,2521.48,-1907.79
3094,-98,1828.51,-1629.17
3094,-111,-1661.98,2060.06
3094,-112,-384.08,3222.6
3094,-128,1266.48,-1240.63
3094,-132,2671.46,-1483.7
3094,-133,-129.27,336.84
3094,-148,-69.61,-2638.68
3094,-153,-258.24,708.78
3094,-157,1950.11,-870.18
3094,-162,3289.51,-2143.76
3094,-164,1799.04,-1770.78
3094,-166,2132.29,-722.54
3095,-6,3089.47,-794.81
3095,-8,-744.13,2376.75
3095,-11,587.16,3279.41
3095,-22,-1235.98,2023.5
3095,-23,-1259.98,-1473.75
3095,-35,-860.91,2596.84
3095,-39,-1960,3394.78
3095,-40,-2783.46,1866.94
3095,-41,-1731.77,2423.57
3095,-44,-369.72,3605.23
3095,-47,1831.33,-712.15
3095,-48,3547.16,2656.9
3095,-51,-2075.11,2886.11
3095,-60,194.87,4186.74
3095,-61,2684.85,575.9
3095,-63,901.28,185.53
3095,-64,-2105.16,2737.91
3095,-69,3210.11,-1272.35
3095,-72,-2500.78,2559.7
3095,-81,-3172.09,920.23
3095,-83,-1687.4,4142.65
3095,-93,-2031.4,3126.53
3095,-98,-2724.37,3405.15
3095,-100,3276.9,1781.88
3095,-104,4275.54,1486.96
3095,-109,2917.78,-203.6
3095,-117,956.1,698.69
3095,-130,-311.9,-2808.87
3095,-132,-1881.41,3550.62
3095,-139,4106.08,1643.2
3095,-158,3713.01,1135.16
3095,-159,2316.69,-2992.97
3095,-162,-1263.36,2890.56
3095,-164,-2753.83,3263.54
3096,-13,3233.41,89
3096,-28,3353.59,2221.17
3096,-38,234.43,2829.02
3096,-53,3762.28,83.17
3096,-55,-131.28,672.23
3096,-58,2950.55,1578.39
3096,-67,428.87,2600.86
3096,-68,1351.15,2873.18
3096,-71,2089.98,1898.16
3096,-79,3193.59,22.83
3096,-88,1735.66,3730.35
3096,-96,617.19,2632.43
3096,-97,2217.07,-657.92
3096,-99,13.83,2809.93
3096,-113,-495.29,230.7
3096,-119,82.84,2778.07
3096,-121,680.28,2936.85
3096,-124,3696.44,96.95
3096,-144,2558.71,953.74
3096,-145,1053.86,2178.9
3096,-151,1590.11,1842.65
3096,-155,139.31,3325.95
3096,-156,3031.23,2796.25
3096,-161,256.37,2399.67
3096,-165,2944.91,1723.39
3096,-167,1328.5,-1811.99
3097,-3,-1834.7,1940.84
3097,-5,1724.89,-2803.67
3097,-6,-3700.51,-111.72
3097,-14,2349.74,-3402.84
3097,-15,-681.78,-2785.79
3097,-16,-910.56,-1279.21
3097,-34,1933.36,-2591.16
3097,-50,-1940.54,3097.25
3097,-61,-4105.13,1258.99
3097,-69,-3579.87,-589.26
3097,-82,-960.87,-1169.9
3097,-88,1967.59,-3705.19
3097,-91,-1671.34,1450.22
3097,-100,-3513.08,2464.97
3097,-101,-2311.98,-1610.65
3097,-102,-2146.34,2469.57
3097,-104,-2514.44,2170.05
3097,-106,-1598.05,1815.5
3097,-109,-3872.21,479.49
3097,-131,1164.78,-2973.17
3097,-139,-2683.9,2326.28
3097,-143,-2560.11,-1909.53
3097,-149,-2841.99,-1838.07
3097,-150,-1083,1296.85
3097,-154,-1480.24,3070.6
3097,-155,371.24,-4109.59
3097,-158,-3076.97,1818.25
3097,-163,-2302.95,1817.07
3098,-8,1294.2,-2296.82
3098,-11,2625.5,-1394.16
3098,-22,802.35,-2650.06
3098,-31,-1959.85,0.89
3098,-32,-1712.84,420.19
3098,-35,1177.42,-2076.72
3098,-39,78.34,-1278.78
3098,-40,-745.12,-2806.62
3098,-41,306.56,-2250
3098,-42,-1840.79,70.53
3098,-44,1668.61,-1068.34
3098,-51,-36.77,-1787.46
3098,-52,-3506.79,1454.6
3098,-56,-810.74,-519.12
3098,-60,2233.21,-486.83
3098,-62,-1115.97,-703.8
3098,-64,-66.82,-1935.65
3098,-72,-462.45,-2113.86
3098,-73,-3944.03,1947.81
3098,-75,-3821.59,2126.7
3098,-81,-1133.75,-3753.34
3098,-83,350.93,-530.91
3098,-84,-1484.71,-261.49
3098,-87,-2111.95,-2663.17
3098,-93,6.94,-1547.04
3098,-98,-686.04,-1268.42
3098,-128,-1248.06,-879.87
3098,-132,156.92,-1122.95
3098,-133,-2643.82,697.59
3098,-148,-2584.15,-2277.93
3098,-153,-2772.78,1069.53
3098,-157,-564.43,-509.43
3098,-162,774.97,-1783.01
3098,-164,-715.5,-1410.03
3098,-166,-382.26,-361.79
3099,-1,899.63,1353.18
3099,-2,-1006.55,1100.51
3099,-7,2869.16,156.3
3099,-9,3163.77,1705.11
3099,-10,-940.06,1180.8
3099,-18,-2423.14,3329.35
3099,-19,2536.8,-2440.96
3099,-20,-683.95,565.62
3099,-21,2412.5,-2684.34
3099,-24,-3124,-2547.37
3099,-25,-1893.4,2842.4
3099,-26,-1719.69,2356.12
3099,-27,-1931.42,3014.67
3099,-29,-1453.21,2552.6
3099,-33,-557.68,1626.03
3099,-36,-255.34,225.42
3099,-37,-3114.14,-2438.26
3099,-46,-1023.55,2827.64
3099,-49,-1528.29,2723.33
3099,-54,-611.99,3112.45
3099,-59,4052.04,1070.76
3099,-65,-1369.42,2628.57
3099,-85,2220.81,-2538.53
3099,-86,1811.41,1702.7
3099,-89,674.61,-3449.74
3099,-90,1085.56,-277.34
3099,-92,-907.05,1170.64
3099,-103,1724.7,102.69
3099,-105,93.22,1314.04
3099,-108,-1757.71,3224.33
3099,-118,76.76,1329.68
3099,-122,2582.74,1965.43
3099,-125,788.69,-3587.56
3099,-129,2400.21,1431.6
3099,-136,-1509.63,3753.44
3099,-137,1072.11,-1509.14
3099,-140,1340.39,-1338.2
3099,-142,433.55,-851.07
3099,-147,984.86,134.53
3100,-3,2292.08,1667.85
3100,-6,426.27,-384.71
3100,-8,-3407.33,2786.85
3100,-11,-2076.04,3689.51
3100,-16,3216.22,-1552.2
3100,-23,-3923.18,-1063.65
3100,-47,-831.87,-302.06
3100,-48,883.96,3066.99
3100,-50,2186.24,2824.26
3100,-61,21.65,986
3100,-63,-1761.92,595.63
3100,-69,546.91,-862.25
3100,-82,3165.91,-1442.89
3100,-91,2455.44,1177.23
3100,-100,613.7,2191.98
3100,-101,1814.8,-1883.64
3100,-102,1980.44,2196.58
3100,-104,1612.34,1897.06
3100,-106,2528.73,1542.51
3100,-109,254.58,206.5
3100,-117,-1707.1,1108.79
3100,-127,1036.94,3350.27
3100,-130,-2975.1,-2398.77
3100,-139,1442.88,2053.29
3100,-143,1566.67,-2182.52
3100,-149,1284.79,-2111.06
3100,-150,3043.78,1023.86
3100,-154,2646.54,2797.61
3100,-158,1049.81,1545.26
3100,-159,-346.51,-2582.87
3100,-163,1823.83,1544.08
3101,-1,2494.85,-353.78
3101,-2,588.67,-606.46
3101,-10,655.16,-526.17
3101,-18,-827.92,1622.39
3101,-20,911.27,-1141.34
3101,-24,-1528.78,-4254.33
3101,-25,-298.18,1135.43
3101,-26,-124.46,649.16
3101,-27,-336.2,1307.71
3101,-29,142.01,845.64
3101,-33,1037.54,-80.93
3101,-36,1339.88,-1481.54
3101,-37,-1518.92,-4145.22
3101,-46,571.67,1120.68
3101,-49,66.93,1016.37
3101,-54,983.23,1405.49
3101,-65,225.8,921.61
3101,-76,-2498.87,2881.75
3101,-86,3406.64,-4.27
3101,-90,2680.78,-1984.3
3101,-92,688.17,-536.32
3101,-103,3319.92,-1604.27
3101,-105,1688.45,-392.92
3101,-107,-2585.39,2187.42
3101,-108,-162.49,1517.37
3101,-110,-2351.12,2571.85
3101,-118,1671.98,-377.28
3101,-120,-2241.94,2109.45
3101,-122,4177.96,258.47
3101,-123,-1016.77,2526.18
3101,-129,3995.43,-275.36
3101,-136,85.59,2046.47
3101,-137,2667.34,-3216.1
3101,-140,2935.61,-3045.16
3101,-142,2028.78,-2558.03
3101,-147,2580.08,-1572.43
3101,-152,-2997.33,3211.98
3102,-3,1577.83,3020.84
3102,-6,-287.98,968.28
3102,-15,2730.75,-1705.8
3102,-16,2501.97,-199.21
3102,-47,-1546.13,1050.93
3102,-48,169.71,4419.98
3102,-50,1471.98,4177.25
3102,-61,-692.6,2338.99
3102,-63,-2476.17,1948.61
3102,-69,-167.34,490.74
3102,-82,2451.66,-89.9
3102,-91,1741.19,2530.22
3102,-100,-100.55,3544.97
3102,-101,1100.55,-530.65
3102,-102,1266.19,3549.56
3102,-104,898.09,3250.05
3102,-106,1814.48,2895.5
3102,-109,-459.68,1559.49
3102,-117,-2421.36,2461.78
3102,-130,-3689.35,-1045.78
3102,-139,728.62,3406.28
3102,-143,852.41,-829.53
3102,-149,570.54,-758.07
3102,-150,2329.53,2376.85
3102,-158,335.56,2898.25
3102,-159,-1060.76,-1229.88
3102,-163,1109.58,2897.07
3103,-5,-1179.45,-268.79
3103,-14,-554.6,-867.96
3103,-15,-3586.12,-250.92
3103,-16,-3814.9,1255.67
3103,-28,681.17,-2679.5
3103,-34,-970.99,-56.28
3103,-38,-2437.99,-2071.64
3103,-58,278.14,-3322.27
3103,-66,1606.93,-1714.87
3103,-67,-2243.54,-2299.81
3103,-68,-1321.27,-2027.49
3103,-71,-582.44,-3002.51
3103,-77,2077.99,-2853.86
3103,-82,-3865.21,1364.97
3103,-88,-936.75,-1170.31
3103,-94,2432.53,-927.69
3103,-95,618.86,-677.61
3103,-96,-2055.23,-2268.23
3103,-99,-2658.59,-2090.74
3103,-119,-2589.58,-2122.59
3103,-121,-1992.14,-1963.82
3103,-131,-1739.56,-438.29
3103,-144,-113.71,-3946.93
3103,-145,-1618.55,-2721.77
3103,-151,-1082.31,-3058.01
3103,-155,-2533.1,-1574.71
3103,-156,358.81,-2104.42
3103,-161,-2416.05,-2501
3103,-165,272.5,-3177.28
3104,-45,526.97,-422.74
3104,-57,450.04,-509.67
3104,-74,830.11,-697.12
3104,-114,1186.11,-1368.3
3104,-115,-462.5,710.23
3104,-126,450.34,-304.45
3104,-135,323.8,-210.43
3104,-138,3047.24,-2211.07
3104,-146,617.73,-413.11
3104,-152,3733.61,-2245.72
3104,-160,952.94,-1115.06
3105,-1,455.58,302.58
3105,-2,-1450.6,49.91
3105,-7,2425.11,-894.3
3105,-9,2719.72,654.51
3105,-10,-1384.11,130.2
3105,-18,-2867.19,2278.75
3105,-19,2092.75,-3491.56
3105,-20,-1128,-484.98
3105,-21,1968.45,-3734.94
3105,-25,-2337.45,1791.8
3105,-26,-2163.74,1305.52
3105,-27,-2375.47,1964.07
3105,-29,-1897.26,1502
3105,-33,-1001.73,575.44
3105,-36,-699.39,-825.18
3105,-46,-1467.6,1777.04
3105,-49,-1972.34,1672.73
3105,-54,-1056.04,2061.85
3105,-59,3607.99,20.16
3105,-65,-1813.47,1577.97
3105,-85,1776.76,-3589.13
3105,-86,1367.36,652.1
3105,-89,230.56,-4500.34
3105,-90,641.51,-1327.94
3105,-92,-1351.1,120.04
3105,-103,1280.65,-947.91
3105,-105,-350.83,263.44
3105,-108,-2201.76,2173.73
3105,-118,-367.29,279.08
3105,-122,2138.69,914.83
3105,-123,-3056.04,3182.54
3105,-129,1956.16,381
3105,-136,-1953.68,2702.84
3105,-137,628.06,-2559.74
3105,-140,896.34,-2388.8
3105,-142,-10.5,-1901.67
3105,-147,540.81,-916.07
3106,-1,-1676.61,1050.45
3106,-2,-3582.79,797.77
3106,-7,292.91,-146.44
3106,-9,587.52,1402.37
3106,-10,-3516.31,878.06
3106,-19,-39.45,-2743.7
3106,-20,-3260.19,262.88
3106,-21,-163.74,-2987.08
3106,-33,-3133.93,1323.3
3106,-36,-2831.59,-77.32
3106,-46,-3599.8,2524.9
3106,-54,-3188.24,2809.71
3106,-59,1475.79,768.02
3106,-73,902.6,-4282.69
3106,-75,1025.04,-4103.8
3106,-85,-355.44,-2841.27
3106,-86,-764.83,1399.96
3106,-89,-1901.63,-3752.48
3106,-90,-1490.69,-580.07
3106,-92,-3483.3,867.9
3106,-103,-851.54,-200.05
3106,-105,-2483.02,1011.31
